Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHUB Balance
2025-05-28,Gamma LLC,ACC001,AU01,EUR,PA002,SA002,10154.01,6378.15
2025-07-05,Epsilon,ACC002,AU01,USD,PA001,SA003,8171.02,7446.66
2025-02-01,Gamma LLC,ACC003,AU05,USD,PA002,SA003,8954.9,13328.24
2025-01-29,Beta Ltd,ACC004,AU02,INR,PA003,SA001,8334.48,11528.51
2025-04-08,Epsilon,ACC002,AU03,GBP,PA005,SA001,6891.3,9804.46
2025-12-18,Gamma LLC,ACC005,AU04,EUR,PA001,SA002,10586.65,12018.79
2025-04-12,Alpha Inc,ACC003,AU04,INR,PA005,SA002,14668.3,7967.02
2025-07-08,Gamma LLC,ACC001,AU03,JPY,PA002,SA003,14350.91,14890.36
2025-11-16,Gamma LLC,ACC004,AU03,USD,PA004,SA003,5741.45,12463.07
2025-08-10,Epsilon,ACC003,AU03,INR,PA003,SA003,6918.52,13255.73
2025-06-14,Gamma LLC,ACC001,AU03,INR,PA004,SA001,7318.71,13939.34
2025-06-10,Beta Ltd,ACC005,AU01,EUR,PA005,SA004,11863.21,
2025-07-05,Delta Inc,ACC002,AU01,INR,PA002,SA001,10118.48,14993.61
2025-02-07,Gamma LLC,ACC005,AU05,,PA001,SA004,14345.06,13778.75
,Alpha Inc,ACC002,AU04,EUR,PA002,SA005,5607.7,
,Epsilon,ACC003,AU02,USD,PA004,SA003,5160.73,9281.59
2025-11-06,Delta Inc,ACC002,AU01,JPY,PA002,SA002,6840.05,8887.23
2025-06-28,Epsilon,ACC004,AU04,INR,PA001,SA004,8124.13,10378.35
2025-11-28,Alpha Inc,ACC001,AU02,JPY,PA003,SA002,11651.84,12150.17
2025-02-26,Gamma LLC,ACC003,AU04,USD,PA002,SA001,5128.24,14060.99
2025-10-31,Beta Ltd,ACC004,AU05,USD,PA004,SA004,10559.77,9472.14
2025-12-29,Delta Inc,ACC001,AU01,EUR,PA004,SA003,10187.56,
2025-10-25,Beta Ltd,ACC001,AU01,,PA003,SA004,10064.27,9880.35
2025-01-29,Alpha Inc,ACC005,AU04,,PA004,SA005,8733.78,14027.93
2025-09-04,Gamma LLC,ACC003,AU03,JPY,PA005,SA005,5696.13,10815.87
2025-10-28,Epsilon,ACC003,AU02,GBP,PA004,SA004,7494.94,10949.58
2025-08-30,Alpha Inc,ACC001,AU04,EUR,PA005,SA002,5726.98,9023.06
2025-07-27,Gamma LLC,ACC003,AU05,,PA003,SA005,11896.2,14522.99
2025-11-14,Gamma LLC,ACC005,AU04,EUR,PA003,SA005,5410.71,7710.71
2025-06-26,Epsilon,ACC005,AU05,EUR,PA004,SA003,7761.92,14332.11
2025-06-25,Epsilon,ACC004,AU01,INR,PA003,SA002,14542.52,9204.51
2025-10-24,Alpha Inc,ACC002,AU03,INR,PA003,SA001,6100.28,
2025-10-16,Gamma LLC,ACC002,AU01,INR,PA001,SA004,9978.31,11482.65
2025-09-28,Gamma LLC,ACC005,AU01,INR,PA002,SA004,10726.94,5812.94
2025-10-20,Epsilon,ACC004,AU01,INR,PA005,SA005,13064.52,12875.81
,Alpha Inc,ACC004,AU04,,PA004,SA004,14720.21,7270.64
2025-05-21,Beta Ltd,ACC004,AU01,,PA001,SA005,14185.97,6302.04
,Gamma LLC,ACC001,AU05,JPY,PA002,SA004,11593.12,12020.7
2025-10-20,Alpha Inc,ACC001,AU04,EUR,PA004,SA002,7090.21,10334.11
,Delta Inc,ACC003,AU03,USD,PA005,SA003,7953.35,11997.3
2025-02-11,Delta Inc,ACC004,AU02,EUR,PA003,SA005,7767.07,6850.31
2025-10-10,Alpha Inc,ACC004,AU01,,PA002,SA001,8792.33,13539.9
2025-12-26,Epsilon,ACC002,AU03,INR,PA003,SA005,13413.17,14568.72
2025-03-30,Gamma LLC,ACC003,AU04,JPY,PA002,SA005,11971.18,13408.68
2025-04-22,Beta Ltd,ACC003,AU02,INR,PA003,SA001,6167.44,10051.8
2025-03-14,Alpha Inc,ACC001,AU03,GBP,PA002,SA004,9944.43,7696.91
2025-11-05,Epsilon,ACC003,AU04,INR,PA004,SA002,12017.39,
2025-10-20,Beta Ltd,ACC003,AU05,,PA002,SA005,9738.27,12729.98
2025-01-16,Delta Inc,ACC004,AU03,JPY,PA001,SA001,11321.05,5705.28
2025-03-11,Beta Ltd,ACC005,AU04,USD,PA002,SA001,7055.64,8234.52
,Delta Inc,ACC003,AU05,USD,PA005,SA005,9043.24,5164.53
2025-03-10,Delta Inc,ACC004,AU03,EUR,PA001,SA001,13274.79,9915.47
2025-08-02,Alpha Inc,ACC002,AU03,USD,PA003,SA003,13796.3,8787.89
2025-11-20,Alpha Inc,ACC004,AU03,JPY,PA003,SA002,8530.08,12527.41
2025-05-01,Delta Inc,ACC004,AU02,USD,PA003,SA004,8387.52,14460.86
2025-03-10,Delta Inc,ACC003,AU02,GBP,PA001,SA001,13724.1,11850.22
2025-11-16,Alpha Inc,ACC005,AU01,USD,PA002,SA002,12746.52,5779.3
2025-09-29,Alpha Inc,ACC002,AU01,INR,PA001,SA003,11149.87,10571.35
2025-10-11,Delta Inc,ACC003,AU03,GBP,PA001,SA001,6780.36,13290.88
2025-09-09,Delta Inc,ACC003,AU03,GBP,PA003,SA003,6778.12,6103.72
2025-11-14,Delta Inc,ACC002,AU04,JPY,PA004,SA005,8755.82,12766.75
,Gamma LLC,ACC002,AU04,,PA003,SA004,6047.87,12349.83
2025-08-02,Alpha Inc,ACC001,AU05,JPY,PA003,SA002,10391.48,6630.02
2025-04-17,Beta Ltd,ACC002,AU03,USD,PA004,SA003,8901.79,12363.82
2025-07-09,Beta Ltd,ACC001,AU01,GBP,PA005,SA002,13875.92,14108.76
,Beta Ltd,ACC001,AU03,JPY,PA001,SA004,12221.78,11671.24
2025-05-12,Alpha Inc,ACC005,AU02,INR,PA002,SA002,13345.72,8919.91
2025-06-14,Epsilon,ACC004,AU01,JPY,PA004,SA001,12077.18,10584.9
2025-12-10,Epsilon,ACC003,AU04,INR,PA001,SA003,7757.34,10346.58
2025-09-26,Epsilon,ACC004,AU05,,PA003,SA005,12430.35,
2025-06-11,Gamma LLC,ACC005,AU02,INR,PA004,SA002,6989.55,8352.35
2025-11-09,Delta Inc,ACC004,AU02,,PA002,SA005,12590.66,14550.08
2025-05-22,Beta Ltd,ACC003,AU01,JPY,PA002,SA002,13054.21,8558.54
2025-09-11,Alpha Inc,ACC001,AU04,EUR,PA001,SA001,7582.79,
2025-02-13,Gamma LLC,ACC002,AU03,INR,PA003,SA004,5798.33,7791.64
2025-05-26,Alpha Inc,ACC005,AU04,,PA002,SA002,7741.53,13196.22
2025-10-14,Delta Inc,ACC004,AU03,,PA004,SA003,7494.33,12809.51
2025-05-17,Beta Ltd,ACC003,AU05,INR,PA005,SA002,8098.29,10289.98
2025-06-01,Beta Ltd,ACC001,AU01,GBP,PA001,SA004,14620.2,9545.68
2025-06-10,Gamma LLC,ACC005,AU01,USD,PA005,SA002,12367.43,12203.31
2025-03-14,Epsilon,ACC001,AU02,USD,PA002,SA005,6634.56,9223.62
2025-04-14,Alpha Inc,ACC004,AU01,JPY,PA005,SA004,9446.28,10099.01
2025-02-28,Epsilon,ACC001,AU03,INR,PA003,SA003,14943.78,14227.73
2025-09-04,Delta Inc,ACC003,AU04,INR,PA004,SA002,11574.41,6359.67
2025-12-27,Gamma LLC,ACC002,AU04,EUR,PA005,SA001,8897.45,12610.63
2025-03-30,Gamma LLC,ACC001,AU03,EUR,PA001,SA003,8556.54,6771.44
2025-02-12,Beta Ltd,ACC003,AU04,,PA005,SA004,7099.69,5413.94
,Alpha Inc,ACC001,AU02,EUR,PA003,SA003,14017.16,12723.66
2025-05-03,Delta Inc,ACC005,AU04,EUR,PA004,SA005,5858.51,14141.58
2025-03-23,Beta Ltd,ACC005,AU02,GBP,PA002,SA005,6964.25,13078.4
2025-04-28,Gamma LLC,ACC005,AU03,USD,PA001,SA004,12337.68,9035.86
2025-04-01,Epsilon,ACC003,AU04,USD,PA001,SA005,8145.14,10961.2
2025-05-20,Delta Inc,ACC005,AU03,USD,PA001,SA003,5992.79,6595.02
2025-07-20,Gamma LLC,ACC004,AU05,GBP,PA001,SA003,5097.6,6949.62
2025-03-09,Gamma LLC,ACC001,AU05,INR,PA003,SA001,11203.32,
2025-07-13,Epsilon,ACC003,AU05,,PA005,SA003,11218.02,9912.1
2025-08-23,Delta Inc,ACC002,AU01,JPY,PA004,SA003,6825.84,10808.24
2025-05-25,Delta Inc,ACC003,AU05,JPY,PA003,SA005,13049.97,10216.51
2025-12-02,Delta Inc,ACC001,AU01,EUR,PA004,SA005,6189.73,6293.56
2025-08-30,Alpha Inc,ACC005,AU05,INR,PA004,SA002,5353.47,9391.14
2025-04-09,Epsilon,ACC002,AU05,JPY,PA002,SA004,13093.79,8209.29
2025-12-11,Gamma LLC,ACC004,AU04,JPY,PA005,SA005,9858.63,6437.84
2025-01-04,Gamma LLC,ACC001,AU01,JPY,PA004,SA001,5792.21,11654.75
2025-11-17,Delta Inc,ACC005,AU05,,PA005,SA001,9031.93,11915.4
2025-05-01,Gamma LLC,ACC002,AU01,JPY,PA005,SA002,10883.26,12461.58
2025-07-05,Beta Ltd,ACC004,AU04,GBP,PA005,SA002,5962.08,8245.67
2025-10-12,Gamma LLC,ACC003,AU05,,PA003,SA001,5486.96,14896.55
2025-09-23,Alpha Inc,ACC004,AU03,EUR,PA005,SA002,14072.57,12214.69
2025-08-22,Epsilon,ACC001,AU01,GBP,PA005,SA005,9057.83,8068.9
2025-11-19,Beta Ltd,ACC004,AU03,JPY,PA002,SA003,7086.02,8167.35
2025-11-08,Alpha Inc,ACC003,AU05,EUR,PA005,SA002,13509.69,10690.5
2025-11-04,Delta Inc,ACC004,AU01,,PA005,SA003,7435.61,
2025-04-20,Beta Ltd,ACC002,AU03,GBP,PA003,SA002,12092.84,10059.32
2025-12-01,Alpha Inc,ACC002,AU03,JPY,PA003,SA005,11371.36,8841.41
,Delta Inc,ACC002,AU01,INR,PA005,SA003,7125.12,11846.34
2025-05-23,Epsilon,ACC002,AU04,USD,PA002,SA003,8035.26,
2025-06-29,Epsilon,ACC003,AU01,USD,PA002,SA004,14611.73,12086.87
2025-04-18,Epsilon,ACC003,AU02,INR,PA003,SA005,12263.22,
2025-01-01,Delta Inc,ACC003,AU01,EUR,PA003,SA005,8274.38,13420.81
2025-05-16,Gamma LLC,ACC003,AU01,JPY,PA001,SA003,14403.79,7523.66
2025-12-17,Gamma LLC,ACC005,AU03,USD,PA002,SA005,12322.42,7172.0
2025-07-09,Alpha Inc,ACC001,AU03,INR,PA002,SA004,14500.61,5300.84
2025-11-22,Beta Ltd,ACC003,AU03,JPY,PA003,SA002,9569.88,12704.68
2025-10-13,Beta Ltd,ACC001,AU02,GBP,PA002,SA004,5600.47,6383.3
2025-01-09,Epsilon,ACC005,AU01,,PA005,SA005,11594.56,13776.88
,Beta Ltd,ACC004,AU04,,PA005,SA002,5637.96,12542.34
2025-11-16,Gamma LLC,ACC004,AU03,JPY,PA003,SA004,12646.66,11456.6
2025-11-17,Delta Inc,ACC002,AU02,USD,PA004,SA003,12938.57,6543.4
,Beta Ltd,ACC002,AU01,EUR,PA004,SA005,9019.01,13025.45
2025-03-05,Beta Ltd,ACC001,AU02,EUR,PA003,SA005,12236.65,6280.0
2025-06-05,Beta Ltd,ACC004,AU03,INR,PA001,SA005,5204.45,14377.97
2025-01-11,Epsilon,ACC001,AU02,USD,PA001,SA001,6312.39,6416.49
2025-03-12,Delta Inc,ACC002,AU03,EUR,PA004,SA005,8157.55,12297.25
2025-09-08,Beta Ltd,ACC002,AU03,EUR,PA003,SA005,14525.0,
2025-09-14,Delta Inc,ACC001,AU01,USD,PA005,SA004,7367.07,6757.72
,Epsilon,ACC003,AU03,EUR,PA002,SA003,5153.84,6816.75
2025-03-29,Beta Ltd,ACC003,AU02,GBP,PA004,SA005,10487.76,14580.7
2025-06-12,Beta Ltd,ACC002,AU05,,PA005,SA001,7472.03,9992.46
2025-02-19,Gamma LLC,ACC004,AU02,GBP,PA003,SA001,6514.68,6288.26
2025-04-26,Alpha Inc,ACC004,AU04,INR,PA001,SA005,12910.2,11393.5
2025-02-27,Delta Inc,ACC002,AU01,USD,PA003,SA001,11439.88,9797.2
2025-07-27,Alpha Inc,ACC005,AU04,INR,PA005,SA003,8056.63,11683.91
2025-06-05,Gamma LLC,ACC001,AU01,INR,PA005,SA002,11561.18,5607.72
,Beta Ltd,ACC004,AU04,EUR,PA003,SA004,12745.58,9365.34
2025-12-02,Alpha Inc,ACC001,AU02,GBP,PA002,SA001,10948.82,7621.64
2025-02-13,Alpha Inc,ACC004,AU01,GBP,PA004,SA002,9804.49,8026.67
2025-06-30,Beta Ltd,ACC002,AU01,USD,PA002,SA005,13744.04,7801.95
2025-05-23,Gamma LLC,ACC001,AU05,GBP,PA003,SA001,12942.26,12116.82
2025-09-29,Gamma LLC,ACC005,AU03,,PA003,SA003,13637.26,6647.34
2025-12-23,Beta Ltd,ACC002,AU04,INR,PA001,SA005,10748.43,9218.85
2025-06-01,Gamma LLC,ACC002,AU01,GBP,PA005,SA002,8810.04,12535.77
,Epsilon,ACC003,AU03,JPY,PA004,SA003,9252.22,13116.62
2025-02-28,Beta Ltd,ACC003,AU03,JPY,PA003,SA005,10435.94,13170.49
2025-03-31,Beta Ltd,ACC005,AU05,USD,PA003,SA001,11138.41,6606.71
2025-10-19,Beta Ltd,ACC001,AU01,USD,PA003,SA005,11158.46,13542.2
2025-11-20,Gamma LLC,ACC001,AU04,JPY,PA002,SA004,9873.79,11081.51
2025-06-11,Alpha Inc,ACC004,AU01,EUR,PA001,SA001,10681.9,10114.97
2025-12-06,Delta Inc,ACC004,AU01,,PA001,SA003,9619.99,10461.58
2025-04-24,Delta Inc,ACC004,AU04,INR,PA003,SA001,8697.09,8057.38
,Delta Inc,ACC004,AU05,INR,PA002,SA002,6551.7,12965.5
2025-09-27,Beta Ltd,ACC003,AU03,USD,PA001,SA001,8797.15,10309.17
2025-05-18,Gamma LLC,ACC002,AU05,USD,PA004,SA001,13152.66,7427.03
2025-09-24,Alpha Inc,ACC004,AU04,EUR,PA003,SA002,13734.88,6373.16
2025-05-12,Epsilon,ACC001,AU03,EUR,PA005,SA001,14311.74,7803.66
2025-03-01,Epsilon,ACC005,AU03,EUR,PA001,SA005,13958.07,7948.4
,Epsilon,ACC003,AU03,USD,PA001,SA002,10543.22,7639.75
2025-11-06,Alpha Inc,ACC002,AU05,GBP,PA004,SA005,11921.92,6570.76
2025-10-08,Delta Inc,ACC003,AU02,USD,PA004,SA003,6684.98,7712.71
2025-04-13,Delta Inc,ACC005,AU02,GBP,PA005,SA005,5154.26,6226.01
2025-12-10,Beta Ltd,ACC002,AU03,USD,PA005,SA003,10843.82,14024.7
2025-06-03,Beta Ltd,ACC003,AU01,GBP,PA002,SA002,11041.09,12003.13
2025-08-13,Beta Ltd,ACC001,AU04,INR,PA003,SA002,8460.22,13533.64
2025-04-09,Delta Inc,ACC004,AU03,JPY,PA003,SA003,14805.37,13149.52
2025-04-29,Gamma LLC,ACC005,AU02,,PA002,SA004,11441.27,6039.78
2025-07-11,Beta Ltd,ACC001,AU01,GBP,PA003,SA004,9013.22,12093.5
2025-11-07,Delta Inc,ACC005,AU05,INR,PA003,SA005,11184.73,11123.44
2025-10-31,Beta Ltd,ACC003,AU02,USD,PA002,SA004,13729.87,
2025-01-24,Alpha Inc,ACC004,AU04,JPY,PA004,SA005,12416.1,14839.11
2025-08-15,Epsilon,ACC003,AU04,,PA004,SA002,9471.82,5135.47
2025-01-30,Alpha Inc,ACC001,AU02,USD,PA003,SA001,13908.22,8625.17
2025-01-11,Alpha Inc,ACC001,AU03,,PA001,SA002,5304.16,13175.13
2025-05-15,Beta Ltd,ACC002,AU05,EUR,PA001,SA005,9844.33,14199.55
2025-04-07,Beta Ltd,ACC003,AU02,,PA004,SA001,11251.46,9413.62
2025-03-06,Alpha Inc,ACC003,AU02,,PA004,SA002,5226.53,10634.19
2025-04-21,Gamma LLC,ACC005,AU02,,PA002,SA002,5509.28,10381.07
2025-02-07,Delta Inc,ACC002,AU02,,PA004,SA004,13140.24,12747.33
2025-11-22,Epsilon,ACC003,AU02,,PA005,SA001,13226.76,12909.03
2025-09-24,Beta Ltd,ACC004,AU04,JPY,PA004,SA002,8145.03,13881.04
,Beta Ltd,ACC004,AU05,INR,PA001,SA002,14658.8,
2025-08-16,Beta Ltd,ACC005,AU01,GBP,PA004,SA005,13381.51,5241.23
2025-02-20,Gamma LLC,ACC002,AU04,,PA003,SA003,7753.47,7986.61
2025-06-27,Delta Inc,ACC003,AU05,,PA005,SA005,7520.35,6811.64
2025-08-30,Epsilon,ACC003,AU04,USD,PA004,SA004,9626.1,6765.15
2025-12-12,Epsilon,ACC001,AU01,GBP,PA002,SA001,6915.94,9338.67
2025-07-13,Gamma LLC,ACC005,AU01,JPY,PA003,SA004,14622.39,10803.17
2025-12-19,Delta Inc,ACC003,AU01,USD,PA001,SA004,8559.55,6233.83
2025-04-05,Epsilon,ACC002,AU05,EUR,PA002,SA004,9235.62,14929.23
2025-10-05,Epsilon,ACC004,AU05,USD,PA004,SA002,14911.46,6838.6
2025-02-22,Gamma LLC,ACC001,AU03,USD,PA005,SA001,13224.15,7855.65
2025-12-28,Epsilon,ACC003,AU03,GBP,PA005,SA003,6536.01,9215.75
2025-02-07,Alpha Inc,ACC004,AU05,GBP,PA004,SA003,10671.26,12222.85
2025-10-02,Alpha Inc,ACC003,AU05,GBP,PA003,SA005,9364.27,13269.55
2025-08-20,Beta Ltd,ACC001,AU01,GBP,PA001,SA004,11679.04,14532.82
2025-12-21,Beta Ltd,ACC004,AU04,USD,PA002,SA005,14305.97,5296.38
2025-05-24,Alpha Inc,ACC003,AU03,INR,PA001,SA001,9821.01,10710.15
,Epsilon,ACC003,AU03,GBP,PA001,SA004,14214.76,9099.13
2025-11-07,Alpha Inc,ACC004,AU03,GBP,PA001,SA005,12207.43,7227.52
2025-12-24,Alpha Inc,ACC004,AU02,INR,PA001,SA001,5626.13,9367.53
2025-10-23,Beta Ltd,ACC004,AU04,EUR,PA002,SA003,10256.65,
2025-09-05,Beta Ltd,ACC002,AU01,EUR,PA005,SA003,12088.12,14472.79
2025-01-13,Epsilon,ACC004,AU03,EUR,PA001,SA005,7918.25,10319.42
2025-09-26,Epsilon,ACC002,AU05,JPY,PA001,SA003,12750.42,7108.91
2025-04-03,Gamma LLC,ACC001,AU02,INR,PA004,SA004,11904.67,10085.16
2025-09-14,Delta Inc,ACC002,AU02,EUR,PA004,SA002,8030.09,8625.83
,Epsilon,ACC003,AU05,INR,PA004,SA001,8762.23,9631.2
2025-09-01,Alpha Inc,ACC002,AU01,USD,PA002,SA001,11435.06,7375.27
2025-11-27,Gamma LLC,ACC001,AU02,JPY,PA003,SA005,6526.13,7030.32
2025-01-21,Delta Inc,ACC002,AU02,,PA001,SA005,5721.42,8089.36
2025-06-20,Delta Inc,ACC005,AU02,GBP,PA002,SA003,7788.47,12645.42
,Beta Ltd,ACC004,AU04,INR,PA003,SA005,13875.46,11071.76
2025-09-12,Epsilon,ACC004,AU04,INR,PA002,SA004,14556.15,
,Epsilon,ACC004,AU04,,PA003,SA004,6586.86,5450.07
2025-06-10,Beta Ltd,ACC005,AU04,GBP,PA003,SA004,11217.79,9249.06
2025-01-29,Delta Inc,ACC003,AU04,INR,PA005,SA001,8441.76,13100.82
2025-03-14,Delta Inc,ACC005,AU01,JPY,PA001,SA002,7645.26,
,Alpha Inc,ACC005,AU03,INR,PA004,SA003,9929.0,11970.72
2025-03-24,Gamma LLC,ACC003,AU04,EUR,PA001,SA004,13542.82,11889.0
2025-11-15,Delta Inc,ACC005,AU05,,PA003,SA001,14456.28,12631.15
2025-09-10,Beta Ltd,ACC003,AU04,USD,PA003,SA001,7373.83,8349.15
2025-10-21,Delta Inc,ACC001,AU03,INR,PA001,SA001,5991.83,13991.83
2025-10-07,Beta Ltd,ACC004,AU03,EUR,PA003,SA004,13468.37,14569.89
2025-02-12,Alpha Inc,ACC001,AU04,INR,PA002,SA002,7856.38,14718.66
2025-07-02,Delta Inc,ACC005,AU04,INR,PA005,SA003,5312.36,8326.12
2025-02-21,Epsilon,ACC003,AU01,USD,PA003,SA005,10121.21,12947.15
2025-10-25,Alpha Inc,ACC002,AU03,,PA001,SA002,13521.29,12861.78
2025-03-15,Gamma LLC,ACC002,AU03,EUR,PA003,SA001,11076.16,
,Alpha Inc,ACC003,AU04,EUR,PA003,SA003,10401.64,9687.54
2025-08-03,Gamma LLC,ACC004,AU04,GBP,PA005,SA002,13987.66,13852.91
2025-04-03,Delta Inc,ACC003,AU05,GBP,PA001,SA003,6409.27,5471.58
2025-03-05,Delta Inc,ACC002,AU04,EUR,PA003,SA002,7810.0,11608.62
2025-02-04,Beta Ltd,ACC002,AU01,JPY,PA004,SA004,8116.06,11855.46
2025-06-03,Gamma LLC,ACC004,AU01,JPY,PA001,SA001,14292.39,
2025-07-26,Beta Ltd,ACC002,AU04,,PA004,SA003,10077.58,6712.95
2025-11-18,Gamma LLC,ACC002,AU05,USD,PA004,SA004,12398.79,
,Beta Ltd,ACC003,AU05,GBP,PA004,SA001,10008.24,13194.33
2025-12-16,Epsilon,ACC005,AU05,INR,PA004,SA005,5112.79,10123.26
2025-11-07,Epsilon,ACC004,AU05,JPY,PA005,SA002,13992.07,
2025-08-18,Delta Inc,ACC004,AU05,USD,PA002,SA003,11854.75,
2025-10-01,Epsilon,ACC004,AU01,JPY,PA005,SA002,13934.63,13183.39
2025-04-09,Gamma LLC,ACC001,AU04,JPY,PA004,SA004,14567.4,
2025-04-15,Beta Ltd,ACC004,AU03,JPY,PA001,SA003,5223.79,9042.01
2025-07-31,Delta Inc,ACC001,AU03,INR,PA002,SA005,7882.67,14505.86
2025-12-14,Delta Inc,ACC002,AU02,USD,PA004,SA003,13261.3,9032.07
2025-06-07,Delta Inc,ACC003,AU01,GBP,PA002,SA001,8361.55,7333.48
2025-01-06,Alpha Inc,ACC004,AU04,JPY,PA002,SA005,8077.63,11105.86
2025-03-29,Gamma LLC,ACC005,AU01,EUR,PA005,SA001,10372.85,5575.01
2025-08-25,Beta Ltd,ACC004,AU04,INR,PA001,SA001,11974.04,5238.13
2025-02-28,Alpha Inc,ACC002,AU01,EUR,PA005,SA001,13578.75,8090.85
2025-05-20,Gamma LLC,ACC004,AU03,USD,PA003,SA005,11620.21,6554.57
2025-08-25,Alpha Inc,ACC002,AU01,USD,PA002,SA003,9265.57,11035.88
2025-02-27,Gamma LLC,ACC003,AU01,EUR,PA002,SA003,8635.3,14460.84
2025-04-30,Epsilon,ACC004,AU04,INR,PA001,SA002,14195.82,11917.85
2025-01-04,Alpha Inc,ACC001,AU01,,PA002,SA005,14134.11,5752.23
2025-06-13,Beta Ltd,ACC005,AU04,JPY,PA005,SA003,5182.39,14728.56
2025-02-04,Beta Ltd,ACC003,AU05,INR,PA002,SA001,6071.11,12770.9
2025-04-09,Epsilon,ACC005,AU03,USD,PA005,SA001,6492.27,6994.94
2025-09-16,Delta Inc,ACC004,AU01,USD,PA004,SA004,9992.21,13767.94
2025-07-25,Epsilon,ACC004,AU04,JPY,PA003,SA002,10606.35,11938.76
2025-09-08,Gamma LLC,ACC004,AU03,EUR,PA002,SA001,14923.53,13894.22
2025-06-06,Gamma LLC,ACC004,AU04,USD,PA002,SA005,10442.33,
2025-06-13,Epsilon,ACC002,AU02,USD,PA004,SA003,14636.98,6535.88
2025-03-21,Epsilon,ACC004,AU05,EUR,PA003,SA002,11268.06,8679.42
2025-09-20,Epsilon,ACC005,AU01,,PA002,SA004,10887.53,9903.69
2025-02-03,Delta Inc,ACC002,AU05,EUR,PA002,SA004,11506.18,8348.25
2025-06-09,Alpha Inc,ACC004,AU04,JPY,PA004,SA003,8632.04,10720.15
2025-03-30,Delta Inc,ACC002,AU03,,PA005,SA005,13177.14,14339.0
2025-04-01,Beta Ltd,ACC003,AU04,INR,PA001,SA005,9193.04,6059.47
,Delta Inc,ACC005,AU01,EUR,PA002,SA004,7418.21,6040.2
2025-01-01,Delta Inc,ACC002,AU02,GBP,PA002,SA002,7290.61,14586.72
2025-10-23,Epsilon,ACC002,AU02,JPY,PA005,SA002,11648.29,13969.58
2025-02-25,Delta Inc,ACC005,AU05,GBP,PA003,SA005,12172.24,14780.93
2025-03-03,Gamma LLC,ACC002,AU05,INR,PA003,SA005,14566.62,5551.16
2025-02-25,Alpha Inc,ACC004,AU01,USD,PA004,SA005,7014.17,14293.85
2025-05-18,Alpha Inc,ACC001,AU04,USD,PA002,SA003,6912.94,12406.21
,Delta Inc,ACC004,AU01,JPY,PA004,SA004,12317.59,11028.35
2025-10-29,Beta Ltd,ACC004,AU02,EUR,PA003,SA005,13580.66,13694.62
2025-02-27,Gamma LLC,ACC001,AU05,INR,PA003,SA005,13358.76,12353.78
2025-04-09,Gamma LLC,ACC001,AU05,JPY,PA005,SA003,11626.83,
2025-10-05,Alpha Inc,ACC005,AU02,JPY,PA005,SA005,8021.46,7532.99
2025-03-21,Beta Ltd,ACC003,AU03,USD,PA002,SA004,13049.03,5308.72
2025-08-22,Beta Ltd,ACC005,AU03,USD,PA003,SA003,11807.49,12480.74
2025-02-10,Gamma LLC,ACC003,AU02,,PA001,SA004,14450.64,6986.06
,Epsilon,ACC001,AU01,JPY,PA001,SA001,8371.85,7317.19
2025-06-22,Delta Inc,ACC004,AU03,,PA004,SA003,10662.33,10523.54
2025-08-28,Gamma LLC,ACC002,AU02,EUR,PA001,SA001,8435.65,
2025-11-03,Alpha Inc,ACC003,AU04,GBP,PA003,SA003,11959.19,
2025-07-11,Gamma LLC,ACC002,AU02,INR,PA005,SA002,13289.37,10591.88
2025-05-24,Delta Inc,ACC004,AU02,INR,PA001,SA004,10422.4,11337.67
2025-02-03,Gamma LLC,ACC003,AU04,USD,PA004,SA004,7849.43,10415.05
2025-11-02,Epsilon,ACC004,AU05,GBP,PA002,SA002,14211.96,11637.69
2025-04-04,Epsilon,ACC001,AU01,EUR,PA003,SA002,11459.75,6310.03
2025-08-06,Alpha Inc,ACC003,AU03,EUR,PA003,SA003,10600.86,10226.3
2025-01-19,Epsilon,ACC005,AU05,INR,PA005,SA004,10401.65,6797.2
2025-10-28,Delta Inc,ACC001,AU02,GBP,PA001,SA004,13031.86,11719.56
2025-11-14,Delta Inc,ACC005,AU05,INR,PA005,SA001,7114.13,7149.25
2025-01-01,Beta Ltd,ACC003,AU04,INR,PA004,SA004,7284.58,
2025-03-07,Alpha Inc,ACC001,AU05,EUR,PA003,SA005,11310.11,12950.05
2025-05-13,Beta Ltd,ACC003,AU04,USD,PA001,SA005,6515.19,7989.89
2025-01-10,Beta Ltd,ACC005,AU03,USD,PA002,SA004,10137.27,10386.47
2025-09-07,Delta Inc,ACC004,AU03,INR,PA004,SA003,14870.58,10743.57
2025-06-26,Epsilon,ACC001,AU04,INR,PA002,SA001,13716.73,12196.16
2025-06-19,Beta Ltd,ACC001,AU03,INR,PA004,SA002,14790.25,8040.26
2025-10-14,Alpha Inc,ACC003,AU04,GBP,PA004,SA002,7922.58,7760.29
2025-04-16,Epsilon,ACC004,AU02,EUR,PA003,SA004,6060.87,14820.11
2025-10-29,Delta Inc,ACC004,AU04,JPY,PA004,SA005,12341.49,7963.05
2025-05-17,Alpha Inc,ACC001,AU05,INR,PA004,SA002,11142.58,
2025-10-28,Delta Inc,ACC005,AU03,,PA005,SA003,13092.69,10451.37
2025-02-07,Gamma LLC,ACC005,AU02,JPY,PA001,SA005,12723.49,14421.18
2025-05-22,Beta Ltd,ACC003,AU02,JPY,PA003,SA001,8234.05,5109.39
